"position","const","created","modified","description","Title","Title type","Directors","You rated","IMDb Rating","Runtime (mins)","Year","Genres","Num. Votes","Release Date (month/day/year)","URL"
"985","tt0087332","Sun Mar  4 00:00:00 2012","","","Ghost Busters","Feature Film","Ivan Reitman","8","7.8","105","1984","comedy, family, fantasy","164207","1984-06-07","http://www.imdb.com/title/tt0087332/"
"986","tt0087538","Sun Mar  4 00:00:00 2012","","","The Karate Kid","Feature Film","John G. Avildsen","7","7.1","126","1984","action, drama, family, sport","77200","1984-06-22","http://www.imdb.com/title/tt0087538/"
"987","tt0114746","Sun Mar  4 00:00:00 2012","","","Twelve Monkeys","Feature Film","Terry Gilliam","9","8.1","129","1995","mystery, sci_fi, thriller","294975","1995-12-27","http://www.imdb.com/title/tt0114746/"
"988","tt0113189","Sun Mar  4 00:00:00 2012","","","GoldenEye","Feature Film","Martin Campbell","7","7.2","130","1995","action, crime, thriller","138838","1995-11-13","http://www.imdb.com/title/tt0113189/"
"989","tt0163978","Sun Mar  4 00:00:00 2012","","","The Beach","Feature Film","Danny Boyle","6","6.5","119","2000","adventure, drama, romance, thriller","111179","2000-02-02","http://www.imdb.com/title/tt0163978/"
"990","tt0108037","Sun Mar  4 00:00:00 2012","","","The Sandlot","Feature Film","David Mickey Evans","3","7.6","101","1993","comedy, drama, family, sport","37166","1993-04-07","http://www.imdb.com/title/tt0108037/"
"991","tt0209163","Sun Mar  4 00:00:00 2012","","","The Mummy Returns","Feature Film","Stephen Sommers","5","6.2","130","2001","action, adventure, fantasy","166992","2001-04-29","http://www.imdb.com/title/tt0209163/"
"992","tt0099785","Sun Mar  4 00:00:00 2012","","","Home Alone","Feature Film","Chris Columbus","7","7.3","103","1990","comedy, family","176586","1990-11-10","http://www.imdb.com/title/tt0099785/"
"993","tt0268380","Sun Mar  4 00:00:00 2012","","","Ice Age","Feature Film","Chris Wedge, Carlos Saldanha","8","7.5","81","2002","animation, adventure, comedy, family","197420","2002-03-12","http://www.imdb.com/title/tt0268380/"
"994","tt0380510","Sun Mar  4 00:00:00 2012","","","The Lovely Bones","Feature Film","Peter Jackson","7","6.6","135","2009","drama, fantasy","84160","2009-11-24","http://www.imdb.com/title/tt0380510/"
"995","tt0356910","Sun Mar  4 00:00:00 2012","","","Mr. & Mrs. Smith","Feature Film","Doug Liman","6","6.4","120","2005","action, comedy, romance","204450","2005-06-07","http://www.imdb.com/title/tt0356910/"
"996","tt0120623","Sun Mar  4 00:00:00 2012","","","A Bug's Life","Feature Film","John Lasseter, Andrew Stanton","7","7.2","95","1998","animation, adventure, comedy, family","134968","1998-11-14","http://www.imdb.com/title/tt0120623/"
"997","tt0097576","Sun Mar  4 00:00:00 2012","","","Indiana Jones and the Last Crusade","Feature Film","Steven Spielberg","9","8.3","127","1989","action, adventure","313780","1989-05-24","http://www.imdb.com/title/tt0097576/"
"998","tt0289879","Sun Mar  4 00:00:00 2012","","","The Butterfly Effect","Feature Film","Eric Bress, J. Mackye Gruber","6","7.7","113","2004","sci_fi, thriller","231806","2004-01-22","http://www.imdb.com/title/tt0289879/"
"999","tt0120591","Sun Mar  4 00:00:00 2012","","","Armageddon","Feature Film","Michael Bay","6","6.4","151","1998","action, adventure, sci_fi, thriller","221182","1998-06-30","http://www.imdb.com/title/tt0120591/"
"1000","tt0133751","Sun Mar  4 00:00:00 2012","","","The Faculty","Feature Film","Robert Rodriguez","6","6.3","104","1998","horror, mystery, sci_fi, thriller","66810","1998-11-12","http://www.imdb.com/title/tt0133751/"
"1001","tt0142342","Sun Mar  4 00:00:00 2012","","","Big Daddy","Feature Film","Dennis Dugan","5","6.2","93","1999","comedy, drama","106488","1999-06-17","http://www.imdb.com/title/tt0142342/"
"1002","tt0387564","Sun Mar  4 00:00:00 2012","","","Saw","Feature Film","James Wan","10","7.6","103","2004","crime, horror, mystery","199477","2004-01-19","http://www.imdb.com/title/tt0387564/"
"1003","tt0413267","Sun Mar  4 00:00:00 2012","","","Shrek the Third","Feature Film","Chris Miller, Raman Hui","6","6.0","93","2007","animation, adventure, comedy, family, fantasy","133506","2007-05-06","http://www.imdb.com/title/tt0413267/"
"1004","tt1655420","Sun Mar  4 00:00:00 2012","","","My Week with Marilyn","Feature Film","Simon Curtis","6","7.0","99","2011","biography, drama","49375","2011-10-09","http://www.imdb.com/title/tt1655420/"
"1005","tt0108399","Sun Mar  4 00:00:00 2012","","","True Romance","Feature Film","Tony Scott","7","7.9","120","1993","crime, thriller","116129","1993-09-10","http://www.imdb.com/title/tt0108399/"
"1006","tt1028532","Sun Mar  4 00:00:00 2012","","","Hachi: A Dog's Tale","Feature Film","Lasse Hallström","9","8.1","93","2009","drama, family","54138","2009-06-13","http://www.imdb.com/title/tt1028532/"
"1007","tt0398165","Sun Mar  4 00:00:00 2012","","","The Longest Yard","Feature Film","Peter Segal","6","6.2","113","2005","comedy, crime, sport","82545","2005-05-19","http://www.imdb.com/title/tt0398165/"
"1008","tt0378194","Sun Mar  4 00:00:00 2012","","","Kill Bill: Vol. 2","Feature Film","Quentin Tarantino","8","8.0","137","2004","action, crime, thriller","339581","2004-04-16","http://www.imdb.com/title/tt0378194/"
"1009","tt0033467","Sun Mar  4 00:00:00 2012","","","Citizen Kane","Feature Film","Orson Welles","4","8.5","119","1941","drama, mystery","203907","1941-05-01","http://www.imdb.com/title/tt0033467/"
"1010","tt0097757","Sun Mar  4 00:00:00 2012","","","The Little Mermaid","Feature Film","Ron Clements, John Musker","7","7.5","83","1989","animation, family, fantasy, musical, romance","89029","1989-11-15","http://www.imdb.com/title/tt0097757/"
"1011","tt0096438","Sun Mar  4 00:00:00 2012","","","Who Framed Roger Rabbit","Feature Film","Robert Zemeckis","8","7.7","104","1988","animation, comedy, crime, family, fantasy","91568","1988-06-21","http://www.imdb.com/title/tt0096438/"
"1012","tt0062622","Sun Mar  4 00:00:00 2012","","","2001: A Space Odyssey","Feature Film","Stanley Kubrick","5","8.3","141","1968","adventure, mystery, sci_fi","256656","1968-04-02","http://www.imdb.com/title/tt0062622/"
"1013","tt0129387","Sun Mar  4 00:00:00 2012","","","There's Something About Mary","Feature Film","Bobby Farrelly, Peter Farrelly","7","7.1","119","1998","comedy, romance","176793","1998-07-15","http://www.imdb.com/title/tt0129387/"
"1014","tt0213149","Sun Mar  4 00:00:00 2012","","","Pearl Harbor","Feature Film","Michael Bay","6","5.8","183","2001","action, drama, romance, war","169700","2001-05-21","http://www.imdb.com/title/tt0213149/"
"1015","tt0275847","Sun Mar  4 00:00:00 2012","","","Lilo & Stitch","Feature Film","Dean DeBlois, Chris Sanders","6","7.0","85","2002","animation, adventure, comedy, family, sci_fi","62976","2002-06-16","http://www.imdb.com/title/tt0275847/"
"1016","tt0112641","Sun Mar  4 00:00:00 2012","","","Casino","Feature Film","Martin Scorsese","8","8.2","178","1995","biography, crime, drama","202010","1995-11-14","http://www.imdb.com/title/tt0112641/"
"1017","tt0343660","Sun Mar  4 00:00:00 2012","","","50 First Dates","Feature Film","Peter Segal","7","6.7","99","2004","comedy, romance","174127","2004-02-13","http://www.imdb.com/title/tt0343660/"
"1018","tt0087469","Sun Mar  4 00:00:00 2012","","","Indiana Jones and the Temple of Doom","Feature Film","Steven Spielberg","5","7.6","118","1984","action, adventure","197501","1984-05-23","http://www.imdb.com/title/tt0087469/"
"1019","tt0104694","Sun Mar  4 00:00:00 2012","","","A League of Their Own","Feature Film","Penny Marshall","6","7.0","128","1992","comedy, drama, sport","50602","1992-07-01","http://www.imdb.com/title/tt0104694/"
"1020","tt0118884","Sun Mar  4 00:00:00 2012","","","Contact","Feature Film","Robert Zemeckis","7","7.3","150","1997","drama, mystery, sci_fi, thriller","132660","1997-07-11","http://www.imdb.com/title/tt0118884/"
"1021","tt0443706","Sun Mar  4 00:00:00 2012","","","Zodiac","Feature Film","David Fincher","8","7.7","157","2007","crime, drama, mystery, thriller","176749","2007-03-02","http://www.imdb.com/title/tt0443706/"
"1022","tt0246460","Sun Mar  4 00:00:00 2012","","","Die Another Day","Feature Film","Lee Tamahori","6","6.0","133","2002","action, adventure, crime, thriller","118721","2002-11-18","http://www.imdb.com/title/tt0246460/"
"1023","tt0203009","Sun Mar  4 00:00:00 2012","","","Moulin Rouge!","Feature Film","Baz Luhrmann","7","7.6","127","2001","drama, musical, romance","167206","2001-05-09","http://www.imdb.com/title/tt0203009/"
"1024","tt0765443","Sun Mar  4 00:00:00 2012","","","Eastern Promises","Feature Film","David Cronenberg","7","7.7","100","2007","crime, mystery, thriller","139886","2007-09-08","http://www.imdb.com/title/tt0765443/"
"1025","tt0112697","Sun Mar  4 00:00:00 2012","","","Clueless","Feature Film","Amy Heckerling","6","6.6","97","1995","comedy, romance","71337","1995-07-19","http://www.imdb.com/title/tt0112697/"
"1026","tt0052357","Sun Mar  4 00:00:00 2012","","","Vertigo","Feature Film","Alfred Hitchcock","7","8.5","128","1958","mystery, romance, thriller","151668","1958-05-09","http://www.imdb.com/title/tt0052357/"
"1027","tt0289765","Sun Mar  4 00:00:00 2012","","","Red Dragon","Feature Film","Brett Ratner","7","7.2","124","2002","crime, thriller","140108","2002-09-30","http://www.imdb.com/title/tt0289765/"
"1028","tt0120647","Sun Mar  4 00:00:00 2012","","","Deep Impact","Feature Film","Mimi Leder","6","6.0","120","1998","action, drama, sci_fi, thriller","98312","1998-05-07","http://www.imdb.com/title/tt0120647/"
"1029","tt0286106","Sun Mar  4 00:00:00 2012","","","Signs","Feature Film","M. Night Shyamalan","6","6.7","106","2002","drama, sci_fi, thriller","197991","2002-07-29","http://www.imdb.com/title/tt0286106/"
"1030","tt0100405","Sun Mar  4 00:00:00 2012","","","Pretty Woman","Feature Film","Garry Marshall","7","6.8","119","1990","comedy, romance","132701","1990-03-23","http://www.imdb.com/title/tt0100405/"
"1031","tt0332379","Sun Mar  4 00:00:00 2012","","","The School of Rock","Feature Film","Richard Linklater","7","7.0","108","2003","comedy, music","132686","2003-09-09","http://www.imdb.com/title/tt0332379/"
"1032","tt0117060","Sun Mar  4 00:00:00 2012","","","Mission: Impossible","Feature Film","Brian De Palma","8","7.0","110","1996","action, adventure, thriller","189836","1996-05-22","http://www.imdb.com/title/tt0117060/"
"1033","tt0985699","Sun Mar  4 00:00:00 2012","","","Valkyrie","Feature Film","Bryan Singer","7","7.1","121","2008","drama, history, thriller, war","119182","2008-12-25","http://www.imdb.com/title/tt0985699/"
"1034","tt0196229","Sun Mar  4 00:00:00 2012","","","Zoolander","Feature Film","Ben Stiller","7","6.5","89","2001","comedy","127348","2001-09-28","http://www.imdb.com/title/tt0196229/"
"1035","tt0113497","Sun Mar  4 00:00:00 2012","","","Jumanji","Feature Film","Joe Johnston","5","6.6","104","1995","adventure, family, fantasy, thriller","115979","1995-12-15","http://www.imdb.com/title/tt0113497/"
"1036","tt0047478","Sun Mar  4 00:00:00 2012","","","Shichinin no samurai","Feature Film","Akira Kurosawa","6","8.8","207","1954","action, drama","152520","1954-04-26","http://www.imdb.com/title/tt0047478/"
"1037","tt0241303","Sun Mar  4 00:00:00 2012","","","Chocolat","Feature Film","Lasse Hallström","7","7.2","121","2000","drama, romance","105807","2000-12-15","http://www.imdb.com/title/tt0241303/"
"1038","tt0058331","Sun Mar  4 00:00:00 2012","","","Mary Poppins","Feature Film","Robert Stevenson","7","7.7","139","1964","comedy, family, fantasy, musical","62234","1964-08-27","http://www.imdb.com/title/tt0058331/"
"1039","tt0187078","Sun Mar  4 00:00:00 2012","","","Gone in Sixty Seconds","Feature Film","Dominic Sena","6","6.3","118","2000","action, crime, thriller","151634","2000-06-05","http://www.imdb.com/title/tt0187078/"
"1040","tt0181865","Sun Mar  4 00:00:00 2012","","","Traffic","Feature Film","Steven Soderbergh","7","7.7","147","2000","crime, drama, thriller","133413","2000-12-27","http://www.imdb.com/title/tt0181865/"
"1041","tt0120655","Sun Mar  4 00:00:00 2012","","","Dogma","Feature Film","Kevin Smith","4","7.3","130","1999","adventure, comedy, fantasy","139155","1999-05-21","http://www.imdb.com/title/tt0120655/"
"1042","tt0311113","Sun Mar  4 00:00:00 2012","","","Master and Commander: The Far Side of the World","Feature Film","Peter Weir","8","7.4","138","2003","action, adventure, drama, war","123556","2003-11-14","http://www.imdb.com/title/tt0311113/"
"1043","tt0970416","Sun Mar  4 00:00:00 2012","","","The Day the Earth Stood Still","Feature Film","Scott Derrickson","4","5.4","104","2008","drama, sci_fi, thriller","100329","2008-12-10","http://www.imdb.com/title/tt0970416/"
"1044","tt0117509","Sun Mar  4 00:00:00 2012","","","Romeo + Juliet","Feature Film","Baz Luhrmann","7","6.8","120","1996","drama, romance","112109","1996-11-01","http://www.imdb.com/title/tt0117509/"
"1045","tt0387808","Sun Mar  4 00:00:00 2012","","","Idiocracy","Feature Film","Mike Judge","5","6.5","84","2006","adventure, comedy, sci_fi, thriller","71307","2006-09-01","http://www.imdb.com/title/tt0387808/"
"1046","tt0328828","Sun Mar  4 00:00:00 2012","","","American Wedding","Feature Film","Jesse Dylan","6","6.1","96","2003","comedy, romance","113545","2003-07-24","http://www.imdb.com/title/tt0328828/"
"1047","tt0914798","Sun Mar  4 00:00:00 2012","","","The Boy in the Striped Pyjamas","Feature Film","Mark Herman","8","7.7","94","2008","drama, history, war","70070","2008-08-28","http://www.imdb.com/title/tt0914798/"
"1048","tt0120912","Sun Mar  4 00:00:00 2012","","","Men in Black II","Feature Film","Barry Sonnenfeld","6","5.9","88","2002","action, comedy, sci_fi","164062","2002-07-03","http://www.imdb.com/title/tt0120912/"
"1049","tt0120587","Sun Mar  4 00:00:00 2012","","","Antz","Feature Film","Eric Darnell, Tim Johnson","6","6.6","83","1998","animation, adventure, comedy, family","84595","1998-09-19","http://www.imdb.com/title/tt0120587/"
"1050","tt0252866","Sun Mar  4 00:00:00 2012","","","American Pie 2","Feature Film","J.B. Rogers","5","6.3","108","2001","comedy, romance","139147","2001-08-06","http://www.imdb.com/title/tt0252866/"
"1051","tt0111503","Sun Mar  4 00:00:00 2012","","","True Lies","Feature Film","James Cameron","7","7.2","141","1994","action, thriller","132185","1994-07-15","http://www.imdb.com/title/tt0111503/"
"1052","tt0183505","Sun Mar  4 00:00:00 2012","","","Me, Myself & Irene","Feature Film","Bobby Farrelly, Peter Farrelly","6","6.4","116","2000","comedy","129918","2000-06-15","http://www.imdb.com/title/tt0183505/"
"1053","tt0059742","Sun Mar  4 00:00:00 2012","","","The Sound of Music","Feature Film","Robert Wise","7","7.9","174","1965","biography, drama, family, musical, romance","92938","1965-03-02","http://www.imdb.com/title/tt0059742/"
"1054","tt0117913","Sun Mar  4 00:00:00 2012","","","A Time to Kill","Feature Film","Joel Schumacher","7","7.2","149","1996","crime, drama, thriller","65101","1996-07-24","http://www.imdb.com/title/tt0117913/"
"1055","tt0385752","Sun Mar  4 00:00:00 2012","","","The Golden Compass","Feature Film","Chris Weitz","5","6.1","113","2007","adventure, family, fantasy, sci_fi","107241","2007-11-27","http://www.imdb.com/title/tt0385752/"
"1056","tt0160862","Sun Mar  4 00:00:00 2012","","","She's All That","Feature Film","Robert Iscove","5","5.6","95","1999","comedy, romance","45237","1999-01-29","http://www.imdb.com/title/tt0160862/"
"1057","tt0887883","Sun Mar  4 00:00:00 2012","","","Burn After Reading","Feature Film","Ethan Coen, Joel Coen","7","7.0","96","2008","comedy, crime, drama","171289","2008-08-27","http://www.imdb.com/title/tt0887883/"
"1058","tt0080455","Sun Mar  4 00:00:00 2012","","","The Blues Brothers","Feature Film","John Landis","7","7.9","133","1980","action, comedy, crime, music","97519","1980-06-16","http://www.imdb.com/title/tt0080455/"
"1059","tt0058461","Sun Mar  4 00:00:00 2012","","","Per un pugno di dollari","Feature Film","Sergio Leone","1","8.0","99","1964","western","75616","1964-09-12","http://www.imdb.com/title/tt0058461/"
"1060","tt0059578","Sun Mar  4 00:00:00 2012","","","Per qualche dollaro in più","Feature Film","Sergio Leone","1","8.3","132","1965","western","88064","1965-12-18","http://www.imdb.com/title/tt0059578/"
"1061","tt0212720","Sun Mar  4 00:00:00 2012","","","Artificial Intelligence: AI","Feature Film","Steven Spielberg","7","7.0","146","2001","adventure, drama, sci_fi","168169","2001-06-26","http://www.imdb.com/title/tt0212720/"
"1062","tt0098635","Sun Mar  4 00:00:00 2012","","","When Harry Met Sally...","Feature Film","Rob Reiner","7","7.6","96","1989","comedy, drama, romance","100868","1989-07-12","http://www.imdb.com/title/tt0098635/"
"1063","tt0056869","Sun Mar  4 00:00:00 2012","","","The Birds","Feature Film","Alfred Hitchcock","7","7.8","119","1963","horror, thriller","86776","1963-03-28","http://www.imdb.com/title/tt0056869/"
